ID,Count
19859,576.1584417
19860,582.2626807
19861,514.9659471
19862,550.6240429
19863,543.6692132
19864,529.7929102
19865,542.1348143
19866,555.4774133
19867,589.4176494
19868,566.4100053
19869,528.6838067
19870,530.6018053
19871,518.0597622
19872,635.0819877
19873,506.828652
19874,428.9331466
19875,354.412135
19876,298.3097651
19877,267.0364464
19878,287.136692
19879,333.0027212
19880,383.4734109
19881,495.5314337
19882,703.3505928
19883,779.7563551
19884,788.0176576
19885,696.9401832
19886,745.1988301
19887,735.7863625
19888,717.006571
19889,733.7097509
19890,751.7672428
19891,797.7009876
19892,766.5631001
19893,715.505542
19894,718.1013064
19895,701.1272641
19896,628.7258952
19897,501.7561576
19898,424.640254
19899,350.8650712
19900,295.3241907
19901,264.3638649
19902,284.2629412
19903,329.6699293
19904,379.6354931
19905,490.5720053
19906,696.3112474
19907,771.9523177
19908,780.1309386
19909,689.9649951
19910,737.7406549
19911,728.4223901
19912,709.8305524
19913,726.3665619
19914,744.2433289
19915,789.7173549
19916,758.8911049
19917,708.3445462
19918,710.9143314
19919,694.1101705
19920,653.6577758
19921,521.6531027
19922,441.4791979
19923,364.778489
19924,307.0351565
19925,274.847111
19926,295.5352774
19927,342.742862
19928,394.6897907
19929,510.0254471
19930,723.9231988
19931,802.5637863
19932,811.0667273
19933,717.3252884
19934,766.9954733
19935,757.3076964
19936,737.9786066
19937,755.1703451
19938,773.7560083
19939,821.0332892
19940,788.9846361
19941,736.4336734
19942,739.1053624
19943,721.634839
19944,638.6559083
19945,509.6808276
19946,431.3469657
19947,356.4065875
19948,299.9885017
19949,268.5391926
19950,288.7525522
19951,334.8766923
19952,385.6314056
19953,498.3200343
19954,707.3086946
19955,784.14443
19956,792.4522229
19957,700.8622105
19958,749.3924327
19959,739.9269965
19960,721.0415218
19961,737.8386988
19962,755.997809
19963,802.1900458
19964,770.87693
19965,719.5320457
19966,722.1424178
19967,705.0728542
19968,622.4201584
19969,496.7238498
19970,420.3813716
19971,347.3461088
19972,292.3622695
19973,261.7124568
19974,281.4119575
19975,326.3635413
19976,375.8279809
19977,485.6518676
19978,689.3276708
19979,764.2101074
19980,772.3067017
19981,683.0450676
19982,730.3415667
19983,721.1167584
19984,702.7113855
19985,719.0815489
19986,736.7790228
19987,781.7969721
19988,751.2798905
19989,701.240283
19990,703.7842948
19991,687.1486693
19992,490.6810946
19993,391.5891846
19994,331.4050625
19995,273.8281634
19996,230.4819927
19997,206.3194018
19998,221.8493817
19999,257.2866857
20000,296.2816717
20001,382.8606557
20002,543.4272195
20003,602.4603267
20004,608.8432269
20005,538.4743679
20006,575.7602714
20007,568.4879507
20008,553.9781884
20009,566.8835058
20010,580.8352003
20011,616.3248231
20012,592.2668699
20013,552.8184538
20014,554.8240099
20015,541.7094171
20016,479.7789043
20017,382.8886664
20018,324.0417444
20019,267.7441167
20020,225.3610321
20021,201.7352974
20022,216.9202247
20023,251.5701655
20024,289.698742
20025,374.3540722
20026,531.3530903
20027,589.0745714
20028,595.3156532
20029,526.5102836
20030,562.9677508
20031,555.85701
20032,541.6696327
20033,554.2882135
20034,567.9299225
20035,602.6310197
20036,579.1075978
20037,540.5356657
20038,542.4966613
20039,529.6734549
20040,645.9124993
20041,515.4719669
20042,436.2480532
20043,360.456181
20044,303.3970568
20045,271.5904117
20046,292.0334413
20047,338.681657
20048,390.0130598
20049,503.9820889
20050,715.3453382
20051,793.0541031
20052,801.4562916
20053,708.8256072
20054,757.9072437
20055,748.3342585
20056,729.2342016
20057,746.2222329
20058,764.5876722
20059,811.3047584
20060,779.635854
20061,727.7075745
20062,730.3476064
20063,713.0840935
20064,639.5569832
20065,510.3999325
20066,431.9555499
20067,356.9094388
20068,300.4117532
20069,268.9180725
20070,289.159951
20071,335.3491673
20072,386.17549
20073,499.0231102
20074,708.3066311
20075,785.2507734
20076,793.5702878
20077,701.8510517
20078,750.4497448
20079,740.9709539
20080,722.0588338
20081,738.8797098
20082,757.0644407
20083,803.3218497
20084,771.9645545
20085,720.5472281
20086,723.1612831
20087,706.0676362
20088,664.4757219
20089,530.2863896
20090,448.7856178
20091,370.8155227
20092,312.1165461
20093,279.3957928
20094,300.4263455
20095,348.4152092
20096,401.2218524
20097,518.466298
20098,735.904028
20099,815.8461064
20100,824.4897698
20101,729.196923
20102,779.6891427
20103,769.8410344
20104,750.1920509
20105,767.6683103
20106,786.5615636
20107,834.621277
20108,802.0422231
20109,748.6215492
20110,751.3374544
20111,733.5777962
20112,649.8341485
20113,518.6016481
20114,438.8967274
20115,362.6446859
20116,305.239128
20117,273.2393693
20118,293.8065184
20119,340.7379582
20120,392.3810189
20121,507.0420095
20122,719.6885479
20123,797.8691206
20124,806.3223228
20125,713.1292325
20126,762.5088675
20127,752.87776
20128,733.6617374
20129,750.7529113
20130,769.2298561
20131,816.2305845
20132,784.3694028
20133,732.1258414
20134,734.7819022
20135,717.4135741
20136,633.2312217
20137,505.3516438
20138,427.6831428
20139,353.3793015
20140,297.440426
20141,266.2582445
20142,286.2999137
20143,332.0322794
20144,382.3558866
20145,494.0873481
20146,701.3008773
20147,777.4839767
20148,785.721204
20149,694.909149
20150,743.0271598
20151,733.6421221
20152,714.917059
20153,731.5715623
20154,749.5764307
20155,795.3763147
20156,764.3291697
20157,713.4204043
20158,716.0086041
20159,699.0840278
20160,501.2287503
20161,400.0067657
20162,338.5289288
20163,279.7143596
20164,235.4364218
20165,210.7544331
20166,226.6182447
20167,262.8173071
20168,302.6505274
20169,391.0906088
20170,555.1087032
20171,615.4107831
20172,621.9308898
20173,550.0493854
20174,588.1367848
20175,580.7081386
20176,565.8864752
20177,579.0692046
20178,593.320804
20179,629.57331
20180,604.9982083
20181,564.701811
20182,566.7504784
20183,553.353975
20184,490.2179432
20185,391.2195655
20186,331.092251
20187,273.5696984
20188,230.2644419
20189,206.124658
20190,221.6399792
20191,257.0438341
20192,296.002013
20193,382.4992755
20194,542.9142813
20195,601.8916675
20196,608.2685429
20197,537.9661047
20198,575.2168142
20199,567.9513578
20200,553.4552912
20201,566.3484273
20202,580.2869529
20203,615.7430772
20204,591.7078322
20205,552.2966513
20206,554.3003143
20207,541.1981003
20208,656.5759288
20209,523.9819415
20210,443.4501129
20211,366.4069856
20212,308.4058671
20213,276.074123
20214,296.8546485
20215,344.272984
20216,396.4518217
20217,512.3023761
20218,727.1550409
20219,806.146707
20220,814.687608
20221,720.5276751
20222,770.4196049
20223,760.6885783
20224,741.2731969
20225,758.5416852
20226,777.2103212
20227,824.6986641
20228,792.5069349
20229,739.7213665
20230,742.4049829
20231,724.8564651
20232,650.0600904
20233,518.7819616
20234,439.0493282
20235,362.7707744
20236,305.3452571
20237,273.3343723
20238,293.9086725
20239,340.85643
20240,392.5174465
20241,507.2183038
20242,719.9387776
20243,798.146533
20244,806.6026744
20245,713.3771816
20246,762.7739855
20247,753.1395293
20248,733.9168255
20249,751.0139419
20250,769.497311
20251,816.5143811
20252,784.6421215
20253,732.3803954
20254,735.0373797
20255,717.6630128
20256,675.2465091
20257,538.8820414
20258,456.0601867
20259,376.8262391
20260,317.1757842
20261,283.9246455
20262,305.2960919
20263,354.0628287
20264,407.7254387
20265,526.8703525
20266,747.832629
20267,829.0705247
20268,837.8542971
20269,741.0168055
20270,792.3274764
20271,782.3197356
20272,762.3522529
20273,780.1117928
20274,799.3112955
20275,848.1500304
20276,815.042888
20277,760.7562942
20278,763.5162227
20279,745.4686902
20280,660.0907067
20281,526.7869182
20282,445.8239871
20283,368.368433
20284,310.0568233
20285,277.5520012
20286,298.4437689
20287,346.1159439
20288,398.5741049
20289,515.0448298
20290,731.0476424
20291,810.4621663
20292,819.0487883
20293,724.3847991
20294,774.54381
20295,764.7606914
20296,745.2413756
20297,762.6023055
20298,781.3708784
20299,829.1134355
20300,796.7493777
20301,743.681238
20302,746.3792204
20303,728.7367619
20304,643.5699162
20305,513.602463
20306,434.6658771
20307,359.1488854
20308,302.2967022
20309,270.6054128
20310,290.9743
20311,337.4533329
20312,388.5985679
20313,502.1542563
20314,712.7509373
20315,790.1778696
20316,798.5495852
20317,706.254852
20318,755.1584802
20319,745.6202141
20320,726.5894289
20321,743.5158484
20322,761.8146802
20323,808.3623338
20324,776.8082856
20325,725.0683385
20326,727.6987956
20327,710.4978937
20328,511.4052787
20329,408.1281678
20330,345.4021365
20331,285.3934455
20332,240.2165256
20333,215.0334145
20334,231.2193116
20335,268.1533294
20336,308.79529
20337,399.0309847
20338,566.3791651
20339,627.9055678
20340,634.5580533
20341,561.2171271
20342,600.0778211
20343,592.4983499
20344,577.3757599
20345,590.8261405
20346,605.3670924
20347,642.3556388
20348,617.2815848
20349,576.1670433
20350,578.2573051
20351,564.5888103
20352,500.5456144
20353,399.4615875
20354,338.0675402
20355,279.3331307
20356,235.1155402
20357,210.4671912
20358,226.3093816
20359,262.4591075
20360,302.2380382
20361,390.5575827
20362,554.3521331
20363,614.572026
20364,621.0832463
20365,549.2997108
20366,587.3352
20367,579.9166785
20368,565.1152159
20369,578.2799783
20370,592.5121538
20371,628.7152504
20372,604.1736427
20373,563.9321663
20374,565.9780415
20375,552.5997965
20376,667.2162574
20377,532.4734804
20378,450.6365702
20379,372.3448986
20380,313.4038264
20381,280.548121
20382,301.6654113
20383,349.8521981
20384,402.8766348
20385,520.6046385
20386,738.9391594
20387,819.2109476
20388,827.8902606
20389,732.204392
20390,782.9048597
20391,773.0161342
20392,753.2861112
20393,770.834449
20394,789.8056249
20395,838.0635537
20396,805.3501322
20397,751.7091322
20398,754.4362388
20399,736.6033334
20400,660.8174563
20401,527.3669023
20402,446.3148323
20403,368.7740009
20404,310.398191
20405,277.8575816
20406,298.7723508
20407,346.4970121
20408,399.0129288
20409,515.6118861
20410,731.8525145
20411,811.3544725
20412,819.9505483
20413,725.1823354
20414,775.3965706
20415,765.602681
20416,746.0618748
20417,763.4419188
20418,782.2311555
20419,830.0262765
20420,797.6265864
20421,744.5000195
20422,747.2009723
20423,729.5390897
20424,685.8812622
20425,547.3691307
20426,463.2428784
20427,382.7610406
20428,322.1711246
20429,288.3962991
20430,310.1043338
20431,359.6391193
20432,414.1468853
20433,535.1682645
20434,759.6105726
20435,842.1279195
20436,851.0500315
20437,752.6874038
20438,804.8061889
20439,794.6408319
20440,774.3588724
20441,792.3981152
20442,811.8999992
20443,861.5079168
20444,827.8793555
20445,772.7377783
20446,775.5411742
20447,757.2094032
20448,671.1579343
20449,535.6191447
20450,453.2987711
20451,374.5445801
20452,315.2553049
20453,282.2054998
20454,303.4475434
20455,351.9190007
20456,405.256687
20457,523.6801859
20458,743.3045497
20459,824.0505551
20460,832.7811424
20461,736.5299956
20462,787.5299837
20463,777.5828391
20464,757.7362582
20465,775.3882653
20466,794.4715162
20467,843.0145357
20468,810.1078549
20469,756.149963
20470,758.8931803
20471,740.9549244
20472,654.7083279
20473,522.4914982
20474,442.1887388
20475,365.3647572
20476,307.5286203
20477,275.2888425
20478,296.0102587
20479,343.2937148
20480,395.3241321
20481,510.8451548
20482,725.0866808
20483,803.8536587
20484,812.3702654
20485,718.4781662
20486,768.2281806
20487,758.5248336
20488,739.1646783
20489,756.3840472
20490,774.9995811
20491,822.3528455
20492,790.2526842
20493,737.617262
20494,740.293245
20495,722.7946432
20496,521.995228
20497,416.5795013
20498,352.5545677
20499,291.3032439
20500,245.1908207
20501,219.4862292
20502,236.0072965
20503,273.7061273
20504,315.1896832
20505,407.2939379
20506,578.1074886
20507,640.9079523
20508,647.6981945
20509,572.8385576
20510,612.5039612
20511,604.7675378
20512,589.331796
20513,603.060701
20514,617.9027603
20515,655.6572488
20516,630.0639727
20517,588.0980499
20518,590.2315959
20519,576.2800601
20520,511.0295313
20521,407.8283017
20522,345.1483574
20523,285.183757
20524,240.0400301
20525,214.8754219
20526,231.0494267
20527,267.9563078
20528,308.5684073
20529,398.7378027
20530,565.9630264
20531,627.4442236
20532,634.0918213
20533,560.8047812
20534,599.6369229
20535,592.0630206
20536,576.9515417
20537,590.3920398
20538,604.9223079
20539,641.8836776
20540,616.8280464
20541,575.7437132
20542,577.8324392
20543,564.1739872
20544,677.8903697
20545,540.9919804
20546,457.845845
20547,378.3016648
20548,318.4176545
20549,285.0363242
20550,306.4914484
20551,355.4491265
20552,409.3218471
20553,528.933261
20554,750.7606933
20555,832.3166679
20556,841.1348323
20557,743.9181831
20558,795.4297559
20559,785.3828308
20560,765.3371673
20561,783.166243
20562,802.4409194
20563,851.4708776
20564,818.2341074
20565,763.7349598
20566,766.5056946
20567,748.3874987
20568,671.2864824
20569,535.7217329
20570,453.3855923
20571,374.6163173
20572,315.3156864
20573,282.2595511
20574,303.5056633
20575,351.9864044
20576,405.3343066
20577,523.7804873
20578,743.4469163
20579,824.2083871
20580,832.9406466
20581,736.6710646
20582,787.6808208
20583,777.7317711
20584,757.8813889
20585,775.5367769
20586,794.6236828
20587,843.1759999
20588,810.2630164
20589,756.2947898
20590,759.0385326
20591,741.096841
20592,696.6169398
20593,555.9367631
20594,470.4937343
20595,388.7521638
20596,327.2138711
20597,292.9103891
20598,314.9582063
20599,365.2683293
20600,420.6292718
20601,543.5449243
20602,771.5002898
20603,855.30923
20604,864.3709943
20605,764.4687569
20606,817.4033253
20607,807.0788562
20608,786.4794357
20609,804.8010356
20610,824.6081707
20611,874.9925705
20612,840.837642
20613,784.8329676
20614,787.6802433
20615,769.0615363
20616,681.4883597
20617,543.8633647
20618,460.2759205
20619,380.3095493
20620,320.107697
20621,286.549191
20622,308.1181911
20623,357.3357183
20624,411.4943753
20625,531.740642
20626,754.7454518
20627,836.7342952
20628,845.5992632
20629,747.8666242
20630,799.6516012
20631,789.5513508
20632,769.3992924
20633,787.3229982
20634,806.6999774
20635,855.9901683
20636,822.5769897
20637,767.788581
20638,770.5740217
20639,752.3596612
20640,664.8170752
20641,530.5588074
20642,449.0161672
20643,371.0060174
20644,312.276886
20645,279.5393236
20646,300.58068
20647,348.5941964
20648,401.4279674
20649,518.7326436
20650,736.2820753
20651,816.2652214
20652,824.9133253
20653,729.5715248
20654,780.0896833
20655,770.2365158
20656,750.5774382
20657,768.0626755
20658,786.9656347
20659,835.0500371
20660,802.4542469
20661,749.0061297
20662,751.7234301
20663,733.9546485
20664,532.1540817
20665,424.6867981
20666,359.4158379
20667,296.9724664
20668,249.9626224
20669,223.7577788
20670,240.6003722
20671,279.032882
20672,321.3237736
20673,415.2205229
20674,589.3583759
20675,653.381036
20676,660.3034271
20677,583.986903
20678,624.4242583
20679,616.5372718
20680,600.8011261
20681,614.7972172
20682,629.9281266
20683,668.4173772
20684,642.3260154
20685,599.5433692
20686,601.7184374
20687,587.4953827
20688,521.2784748
20689,416.0074948
20690,352.070474
20691,290.9032546
20692,244.8541485
20693,219.184852
20694,235.6832342
20695,273.3303007
20696,314.7568954
20697,406.7346814
20698,577.3136876
20699,640.0279198
20700,646.8088383
20701,572.0519913
20702,611.6629303
20703,603.9371298
20704,588.5225829
20705,602.2326366
20706,617.0543163
20707,654.756964
20708,629.1988301
20709,587.2905308
20710,589.4211472
20711,575.4887683
20712,688.401318
20713,549.3802671
20714,464.9449192
20715,384.1673761
20716,323.3548414
20717,289.455921
20718,311.243715
20719,360.9605006
20720,415.6685382
20721,537.1345726
20722,762.4015236
20723,845.2220547
20724,854.1769481
20725,755.4529178
20726,807.7631971
20727,797.5604906
20728,777.2040115
20729,795.3095338
20730,814.8830714
20731,864.6732577
20732,830.9211388
20733,775.5769611
20734,778.3906572
20735,759.9915318
20736,681.8839885
20737,544.1790971
20738,460.5431274
20739,380.5303329
20740,320.2935311
20741,286.7155433
20742,308.2970649
20743,357.5431647
20744,411.7332627
20745,532.0493368
20746,755.183609
20747,837.2200499
20748,846.0901643
20749,748.300788
20750,800.115828
20751,790.0097141
20752,769.8459566
20753,787.7800678
20754,807.1682961
20755,856.4871018
20756,823.0545256
20757,768.2343102
20758,771.021368
20759,752.7964334
20760,707.1519929
20761,564.3442866
20762,477.6090887
20763,394.631327
20764,332.1623805
20765,297.3401213
20766,319.7213713
20767,370.7923426
20768,426.9905177
20769,551.7650439
20770,783.1678161
20771,868.2442128
20772,877.4430196
20773,776.0299442
20774,829.7650508
20775,819.284443
20776,798.3734941
20777,816.9721746
20778,837.0788562
20779,888.2252276
20780,853.5537685
20781,796.7021262
20782,799.5924617
20783,780.692181
20784,692.2275701
20785,552.4338164
20786,467.5291624
20787,386.302644
20788,325.1521029
20789,291.0647664
20790,312.9736608
20791,362.9667807
20792,417.978895
20793,540.1200583
20794,766.6390815
20795,849.9199432
20796,858.9246095
20797,759.6518541
20798,812.2528829
20799,801.993468
20800,781.5238441
20801,799.73
20802,819.4123307
20803,869.4792593
20804,835.5395404
20805,779.8877504
20806,782.7170854
20807,764.2156946
20808,675.806168
20809,539.3286784
20810,456.4381792
20811,377.1385608
20812,317.4386663
20813,284.1599684
20814,305.5491279
20815,354.3562836
20816,408.0633703
20817,527.307034
20818,748.4524487
20819,829.7576762
20820,838.5487288
20821,741.6309762
20822,792.9841745
20823,782.9681391
20824,762.9841068
20825,780.7583663
20826,799.9737819
20827,848.8529955
20828,815.7184131
20829,761.3868254
20830,764.1490414
20831,746.0865507
20832,542.6045645
20833,433.0268301
20834,366.4740737
20835,302.8044345
20836,254.8714076
20837,228.1519512
20838,245.3253008
20839,284.5125512
20840,327.6339546
20841,423.3746555
20842,600.9322409
20843,666.212183
20844,673.2705165
20845,595.4552827
20846,636.6867498
20847,628.6448781
20848,612.5997047
20849,626.8706522
20850,642.2987035
20851,681.543809
20852,654.940063
20853,611.317248
20854,613.5350304
20855,599.0326621
20856,531.702694
20857,424.3265671
20858,359.1109715
20859,296.7205662
20860,249.7505972
20861,223.5679813
20862,240.3962884
20863,278.7961986
20864,321.051218
20865,414.8683215
20866,588.8584659
20867,652.8268203
20868,659.7433396
20869,583.4915493
20870,623.8946045
20871,616.0143079
20872,600.29151
20873,614.2757293
20874,629.3938042
20875,667.8504072
20876,641.7811768
20877,599.0348201
20878,601.2080433
20879,586.9970529
20880,698.9952382
20881,557.8347697
20882,472.1000324
20883,390.0793906
20884,328.3310019
20885,293.9104054
20886,316.0334954
20887,366.5153806
20888,422.0653292
20889,545.4006242
20890,774.1342451
20891,858.2293148
20892,867.3220166
20893,767.078706
20894,820.1939967
20895,809.8342791
20896,789.1645308
20897,807.548682
20898,827.42344
20899,877.9798556
20900,843.7083198
20901,787.5124416
20902,790.369438
20903,771.6871655
20904,692.3540638
20905,552.534765
20906,467.6145961
20907,386.3732347
20908,325.2115193
20909,291.1179539
20910,313.0308518
20911,363.0331072
20912,418.055274
20913,540.2187567
20914,766.7791728
20915,850.0752527
20916,859.0815645
20917,759.7906686
20918,812.4013093
20919,802.1400197
20920,781.6666553
20921,799.8761381
20922,819.5620654
20923,869.638143
20924,835.6922221
20925,780.0302626
20926,782.8601147
20927,764.355343
20928,717.7705509
20929,572.8184515
20930,484.7808423
20931,400.5570908
20932,337.1501138
20933,301.8049653
20934,324.522291
20935,376.3601414
20936,433.4021855
20937,560.0503195
20938,794.9278239
20939,881.2817233
20940,890.618659
20941,787.68277
20942,842.2247602
20943,831.5867762
20944,810.3618295
20945,829.2397869
20946,849.6483894
20947,901.5627721
20948,866.3706881
20949,808.6653644
20950,811.5991011
20951,792.4150147
20952,702.7045358
20953,560.7949831
20954,474.6052848
20955,392.1493911
20956,330.0733276
20957,295.4700743
20958,317.710563
20959,368.4603361
20960,424.3050667
20961,548.2948545
20962,778.2422763
20963,862.7836061
20964,871.9245593
20965,771.1492962
20966,824.5464492
20967,814.1317566
20968,793.352322
20969,811.8340307
20970,831.8142563
20971,882.6389553
20972,848.1855537
20973,791.6914657
20974,794.5636231
20975,775.782211
20976,686.0254772
20977,547.4842218
20978,463.3402809
20979,382.8415209
20980,322.238865
20981,288.456938
20982,310.1695371
20983,359.7147379
20984,414.2339648
20985,535.2807902
20986,759.7702901
20987,842.3049873
20988,851.2289753
20989,752.8456656
20990,804.9754094
20991,794.8079149
20992,774.521691
20993,792.5647267
20994,812.0707113
20995,861.6890595
20996,828.0534274
20997,772.900256
20998,775.7042413
20999,757.3686158
21000,552.8219039
21001,441.1808014
21002,373.374845
21003,308.5062953
21004,259.670681
21005,232.4480926
21006,249.9448194
21007,289.8699725
21008,333.8033596
21009,431.3468747
21010,612.2479007
21011,678.7570756
21012,685.9483188
21013,606.6678104
21014,648.6756733
21015,640.4823717
21016,624.1350649
21017,638.6747368
21018,654.3933011
21019,694.3773988
21020,667.2726996
21021,622.8284593
21022,625.0880029
21023,610.3125525
21024,541.9399007
21025,432.4963936
21026,366.0251611
21027,302.433514
21028,254.5592027
21029,227.8724764
21030,245.0247895
21031,284.1640373
21032,327.2326192
21033,422.8560424
21034,600.1961286
21035,665.396106
21036,672.4457934
21037,594.7258794
21038,635.90684
21039,627.8748192
21040,611.8493004
21041,626.1027666
21042,641.5119193
21043,680.7089515
21044,654.1377938
21045,610.5684145
21046,612.7834802
21047,598.2988767
21048,709.425508
21049,566.1586706
21050,479.1446165
21051,395.9000787
21052,333.2302926
21053,298.2960788
21054,320.7492852
21055,371.9844512
21056,428.3633052
21057,553.5389853
21058,785.6857244
21059,871.0356443
21060,880.2640255
21061,778.524904
21062,832.4327706
21063,821.9184673
21064,800.9402891
21065,819.5987649
21066,839.7700902
21067,891.0808987
21068,856.2979698
21069,799.2635477
21070,802.1631757
21071,783.20213
21072,702.7964036
21073,560.8682985
21074,474.6673322
21075,392.2006586
21076,330.1164796
21077,295.5087025
21078,317.7520987
21079,368.5085066
21080,424.3605381
21081,548.3665356
21082,778.3440196
21083,862.8964018
21084,872.0385501
21085,771.2501122
21086,824.6542461
21087,814.2381919
21088,793.4560406
21089,811.9401655
21090,831.9230033
21091,882.7543468
21092,848.296441
21093,791.7949672
21094,794.6675002
21095,775.8836327
21096,728.2394787
21097,581.1732036
21098,491.8515359
21099,406.3993523
21100,342.0675629
21101,306.2068934
21102,329.255559
21103,381.8494821
21104,439.7235038
21105,568.218844
21106,806.5221167
21107,894.1355172
21108,903.6086353
21109,799.1713913
21110,854.508895
21111,843.7157523
21112,822.1812326
21113,841.3345314
21114,862.0408004
21115,914.712372
21116,879.0069995
21117,820.460024
21118,823.4365502
21119,803.9726574
21120,713.1480664
21121,569.129467
21122,481.6588252
21123,397.9774795
21124,334.9788472
21125,299.8613236
21126,322.4323483
21127,373.93636
21128,430.6110499
21129,556.4435625
21130,789.808442
21131,875.6062172
21132,884.8830225
21133,782.6100466
21134,836.8007833
21135,826.2313084
21136,805.1430517
21137,823.8994339
21138,844.1766038
21139,895.7566548
21140,860.7912099
21141,803.457512
21142,806.3723551
21143,787.3118154
21144,696.6542244
21145,555.9665181
21146,470.5189162
21147,388.7729707
21148,327.2313843
21149,292.9260663
21150,314.9750635
21151,365.2878793
21152,420.6517848
21153,543.574016
21154,771.5415822
21155,855.3550081
21156,864.4172574
21157,764.509673
21158,817.4470746
21159,807.1220528
21160,786.5215298
21161,804.8441104
21162,824.6523056
21163,875.039402
21164,840.8826455
21165,784.8749736
21166,787.7224017
21167,769.1026982
21168,563.100442
21169,449.3836126
21170,380.3169498
21171,314.2423084
21172,264.4987006
21173,236.7699665
21174,254.5920075
21175,295.2594832
21176,340.0097174
21177,439.3668451
21178,623.6313379
21179,691.3771083
21180,698.7020571
21181,617.9474977
21182,660.7364068
21183,652.3907683
21184,635.7395184
21185,650.5495243
21186,666.5603415
21187,707.2878579
21188,679.6792049
21189,634.4086192
21190,636.7101742
21191,621.660006
21192,552.2440832
21193,440.7196703
21194,372.984586
21195,308.1838382
21196,259.399268
21197,232.2051331
21198,249.683572
21199,289.5669946
21200,333.4544615
21201,430.8960222
21202,611.6079668
21203,678.047625
21204,685.2313517
21205,606.0337089
21206,647.9976644
21207,639.8129266
21208,623.4827063
21209,638.0071811
21210,653.7093159
21211,693.6516215
21212,666.5752527
21213,622.1774663
21214,624.4346482
21215,609.6746415
21216,719.8965228
21217,574.5150882
21218,486.2167196
21219,401.7435049
21220,338.1487221
21221,302.6988845
21222,325.4834968
21223,377.4748863
21224,434.6858838
21225,561.7091382
21226,797.2823286
21227,883.8920006
21228,893.2565914
21229,790.0158155
21230,844.7193543
21231,834.0498615
21232,812.7620484
21233,831.6959206
21234,852.1649716
21235,904.23312
21236,868.9368002
21237,811.0605586
21238,814.0029847
21239,794.7620767
21240,713.2298368
21241,569.194724
21242,481.7140528
21243,398.0231121
21244,335.0172563
21245,299.895706
21246,322.4693188
21247,373.9792359
21248,430.6604243
21249,556.507365
21250,789.8990023
21251,875.7066152
21252,884.9844842
21253,782.6997816
21254,836.8967318
21255,826.3260451
21256,805.2353704
21257,823.9939032
21258,844.2733981
21259,895.8593633
21260,860.8899093
21261,803.5496373
21262,806.4648147
21263,787.4020895
21264,738.7144265
21265,589.5327599
21266,498.9262954
21267,412.2449733
21268,346.9878398
21269,310.6113528
21270,333.9915489
21271,387.3419795
21272,446.0484572
21273,576.3920658
21274,818.1230768
21275,906.9967025
21276,916.6060813
21277,810.666619
21278,866.8000937
21279,855.8517031
21280,834.0074323
21281,853.4362309
21282,874.4403374
21283,927.8695334
21284,891.6505772
21285,832.261466
21286,835.2808063
21287,815.5369462
21288,723.6727748
21289,577.5287349
21290,488.7671929
21291,403.8508698
21292,339.9224976
21293,304.2867061
21294,327.1908362
21295,379.454949
21296,436.9660496
21297,564.6556107
21298,801.4645116
21299,888.5284988
21300,897.942212
21301,794.1598817
21302,849.1503705
21303,838.4249103
21304,817.025431
21305,836.0586217
21306,856.6350441
21307,908.9763185
21308,873.4948502
21309,815.3150159
21310,818.2728766
21311,798.9310396
21312,707.0354199
21313,564.2512553
21314,477.5303556
21315,394.5662726
21316,332.107624
21317,297.2911052
21318,319.6686656
21319,370.731218
21320,426.920129
21321,551.6740862
21322,783.038712
21323,868.1010839
21324,877.2983744
21325,775.9020167
21326,829.6282652
21327,819.1493851
21328,798.2418834
21329,816.8374979
21330,836.940865
21331,888.078805
21332,853.4130614
21333,796.570791
21334,799.46065
21335,780.5634849
21336,573.3504026
21337,457.5636174
21338,387.2397534
21339,319.9623737
21340,269.3132969
21341,241.0798244
21342,259.2262749
21343,300.6340094
21344,346.1988197
21345,447.3645175
21346,634.9831256
21347,703.9620534
21348,711.4203363
21349,629.1958241
21350,672.7636077
21351,664.2660559
21352,647.3117079
21353,662.3912963
21354,678.693554
21355,720.1624219
21356,692.0512163
21357,645.9565828
21358,648.3000323
21359,632.9759101
21360,562.4683464
21361,448.8791673
21362,379.8900336
21363,313.8895629
21364,264.2017936
21365,236.5041858
21366,254.306221
21367,294.9280464
21368,339.6280472
21369,438.8736438
21370,622.9312947
21371,690.6010186
21372,697.9177451
21373,617.2538349
21374,659.9947122
21375,651.6584419
21376,635.0258835
21377,649.8192648
21378,665.8121094
21379,706.493908
21380,678.9162465
21381,633.6964783
21382,635.9954497
21383,620.9621757
21384,730.2677753
21385,582.7918904
21386,493.2214435
21387,407.531258
21388,343.0202914
21389,307.0597425
21390,330.1726034
21391,382.9130114
21392,440.9482242
21393,569.8014503
21394,808.7684466
21395,896.6258684
21396,906.125371
21397,801.3972478
21398,856.8888779
21399,846.0656741
21400,824.4711763
21401,843.677821
21402,864.4417611
21403,917.2600339
21404,881.4552146
21405,822.7451738
21406,825.7299902
21407,806.2118864
21408,723.5479933
21409,577.4291527
21410,488.6829157
21411,403.7812346
21412,339.8638854
21413,304.2342385
21414,327.1344193
21415,379.3895204
21416,436.8907044
21417,564.5582482
21418,801.3263167
21419,888.3752915
21420,897.7873816
21421,794.0229462
21422,849.0039531
21423,838.2803423
21424,816.8845529
21425,835.9144618
21426,856.4873362
21427,908.8195855
21428,873.3442352
21429,815.1744327
21430,818.1317834
21431,798.7932815
21432,749.1206867
